"ID";"DTM";"P";"T";"RM"
"TUCHORAZ";1930-04-15;18.72;8.979;4.58
"TUCHORAZ";1930-05-15;71.35;12.282;6.088
"TUCHORAZ";1930-06-15;38.96;19.003;4.092
"TUCHORAZ";1930-07-15;112.72;17.67;5.213
"TUCHORAZ";1930-08-15;82.91;16.443;3.922
"TUCHORAZ";1930-09-15;15.74;13.929;2.611
"TUCHORAZ";1930-10-15;39.59;8.697;2.461
"TUCHORAZ";1930-11-15;65.84;5.043;2.752
"TUCHORAZ";1930-12-15;53.84;-1.462;7.582
"TUCHORAZ";1931-01-15;20.66;-1.487;7.309
"TUCHORAZ";1931-02-15;1.93;-2.448;4.819
"TUCHORAZ";1931-03-15;26.89;-0.714;7.358
"TUCHORAZ";1931-04-15;78.76;5.421;43.537
"TUCHORAZ";1931-05-15;73.77;16.228;7.837
"TUCHORAZ";1931-06-15;34.72;17.358;4.628
"TUCHORAZ";1931-07-15;54.95;18.176;4.291
"TUCHORAZ";1931-08-15;70.56;16.255;3.853
"TUCHORAZ";1931-09-15;51.4;10.488;3.218
"TUCHORAZ";1931-10-15;106.28;6.982;3.863
"TUCHORAZ";1931-11-15;37.23;2.476;13.36
"TUCHORAZ";1931-12-15;46.65;-1.639;12.438
"TUCHORAZ";1932-01-15;29.64;-0.335;11.588
"TUCHORAZ";1932-02-15;31.67;-4.418;14.182
"TUCHORAZ";1932-03-15;30;-0.812;13.205
"TUCHORAZ";1932-04-15;46.04;7.919;9.984
"TUCHORAZ";1932-05-15;47.41;13.879;10.336
"TUCHORAZ";1932-06-15;87.79;14.569;11.022
"TUCHORAZ";1932-07-15;118.41;19.236;11.898
"TUCHORAZ";1932-08-15;58.81;18.867;7.594
"TUCHORAZ";1932-09-15;64.38;16.33;6.698
"TUCHORAZ";1932-10-15;23.58;9.384;5.403
"TUCHORAZ";1932-11-15;61.14;3.149;5.432
"TUCHORAZ";1932-12-15;45.96;-1.884;8.83
"TUCHORAZ";1933-01-15;31.93;-5.177;12.196
"TUCHORAZ";1933-02-15;8.97;-1.249;8.163
"TUCHORAZ";1933-03-15;15.07;3.386;7.05
"TUCHORAZ";1933-04-15;36.35;6.275;7.138
"TUCHORAZ";1933-05-15;147.15;12.219;36.751
"TUCHORAZ";1933-06-15;93.08;14.719;12.81
"TUCHORAZ";1933-07-15;82.3;18.806;10.441
"TUCHORAZ";1933-08-15;48.9;17.769;6.994
"TUCHORAZ";1933-09-15;36.96;13.369;5.828
"TUCHORAZ";1933-10-15;47.55;9.27;5.377
"TUCHORAZ";1933-11-15;7.56;1.772;4.495
"TUCHORAZ";1933-12-15;41.43;-6.025;4.03
"TUCHORAZ";1934-01-15;18.38;-1.335;3.766
"TUCHORAZ";1934-02-15;49.51;-0.553;12.013
"TUCHORAZ";1934-03-15;5.15;4.592;6.34
"TUCHORAZ";1934-04-15;35.64;10.486;6.469
"TUCHORAZ";1934-05-15;50.78;14.579;6.345
"TUCHORAZ";1934-06-15;85.88;17.21;6.823
"TUCHORAZ";1934-07-15;66.93;19.363;5.158
"TUCHORAZ";1934-08-15;47.98;17.824;4.032
"TUCHORAZ";1934-09-15;17.84;15.512;3.389
"TUCHORAZ";1934-10-15;42.46;9.536;3.115
"TUCHORAZ";1934-11-15;24.32;3.707;2.794
"TUCHORAZ";1934-12-15;6.56;3.978;2.459
"TUCHORAZ";1935-01-15;24.43;-2.714;2.205
"TUCHORAZ";1935-02-15;26.24;0.088;1.984
"TUCHORAZ";1935-03-15;23.88;0.917;2.03
"TUCHORAZ";1935-04-15;45.62;8.027;2.584
"TUCHORAZ";1935-05-15;14.65;11.034;1.54
"TUCHORAZ";1935-06-15;111.23;18.7;4.232
"TUCHORAZ";1935-07-15;28.28;18.45;1.338
"TUCHORAZ";1935-08-15;132.77;17.78;2.569
"TUCHORAZ";1935-09-15;35.83;14.479;1.312
"TUCHORAZ";1935-10-15;51.34;9.432;1.437
"TUCHORAZ";1935-11-15;21.55;4.088;0.926
"TUCHORAZ";1935-12-15;16.51;-1.093;0.69
"TUCHORAZ";1936-01-15;31.42;1.328;3.89
"TUCHORAZ";1936-02-15;41.85;-1.028;7.779
"TUCHORAZ";1936-03-15;50.65;4.211;27.358
"TUCHORAZ";1936-04-15;51.71;7.669;4.936
"TUCHORAZ";1936-05-15;54.3;13.399;4.485
"TUCHORAZ";1936-06-15;35.74;16.665;2.971
"TUCHORAZ";1936-07-15;22.07;18.595;2.291
"TUCHORAZ";1936-08-15;19.98;16.521;2.005
"TUCHORAZ";1936-09-15;43.91;13.262;1.848
"TUCHORAZ";1936-10-15;141.38;6.172;11.695
"TUCHORAZ";1936-11-15;33.89;2.295;13.851
"TUCHORAZ";1936-12-15;35.33;-0.535;10.147
"TUCHORAZ";1937-01-15;44.5;-4.164;14.82
"TUCHORAZ";1937-02-15;33.26;0.445;32.99
"TUCHORAZ";1937-03-15;17.77;3.843;8.039
"TUCHORAZ";1937-04-15;48.76;8.179;8.389
"TUCHORAZ";1937-05-15;90.79;16.032;10.797
"TUCHORAZ";1937-06-15;57.94;17.719;7.261
"TUCHORAZ";1937-07-15;135.25;18.028;9.832
"TUCHORAZ";1937-08-15;46.7;17.947;5.374
"TUCHORAZ";1937-09-15;65.47;14.075;5.035
"TUCHORAZ";1937-10-15;50.6;9.739;4.346
"TUCHORAZ";1937-11-15;48;2.645;4.17
"TUCHORAZ";1937-12-15;13.12;-1.616;3.971
"TUCHORAZ";1938-01-15;29.11;-0.387;7.989
"TUCHORAZ";1938-02-15;68.1;-0.216;17.086
"TUCHORAZ";1938-03-15;42.98;6.767;18.373
"TUCHORAZ";1938-04-15;82.66;4.988;29.639
"TUCHORAZ";1938-05-15;31.53;11.686;10.137
"TUCHORAZ";1938-06-15;67.58;16.969;10.253
"TUCHORAZ";1938-07-15;84.82;17.834;9.396
"TUCHORAZ";1938-08-15;91.78;18.686;8.375
"TUCHORAZ";1938-09-15;73.23;13.489;7.063
"TUCHORAZ";1938-10-15;25.79;9.684;5.784
"TUCHORAZ";1938-11-15;38.57;5.453;5.399
"TUCHORAZ";1938-12-15;17.84;-3.112;4.554
"TUCHORAZ";1939-01-15;62.65;0.622;38.404
"TUCHORAZ";1939-02-15;22.34;0.646;9.54
"TUCHORAZ";1939-03-15;24.19;0.84;7.515
"TUCHORAZ";1939-04-15;32.24;9.879;4.663
"TUCHORAZ";1939-05-15;75.71;10.99;6.303
"TUCHORAZ";1939-06-15;82.04;16.486;6.258
"TUCHORAZ";1939-07-15;69.49;18.188;4.532
"TUCHORAZ";1939-08-15;169.99;18.625;8.503
"TUCHORAZ";1939-09-15;52;13.279;3.937
"TUCHORAZ";1939-10-15;39.41;6.021;5.114
"TUCHORAZ";1939-11-15;28.21;3.61;10.07
"TUCHORAZ";1939-12-15;34.96;-4.032;9.955
"TUCHORAZ";1940-01-15;26.13;-10.91;5.352
"TUCHORAZ";1940-02-15;24.09;-7.169;8.222
"TUCHORAZ";1940-03-15;64.19;0.943;86.358
"TUCHORAZ";1940-04-15;21.5;7.934;5.363
"TUCHORAZ";1940-05-15;112.06;11.347;10.81
"TUCHORAZ";1940-06-15;113.68;16.896;11.967
"TUCHORAZ";1940-07-15;102.59;16.901;9.771
"TUCHORAZ";1940-08-15;71.75;14.703;5.953
"TUCHORAZ";1940-09-15;96.53;13.084;10.179
"TUCHORAZ";1940-10-15;73.39;7.654;25.4
"TUCHORAZ";1940-11-15;55.26;3.923;25.573
"TUCHORAZ";1940-12-15;32.83;-5.59;13.922
"TUCHORAZ";1941-01-15;20.08;-7.767;10.005
"TUCHORAZ";1941-02-15;21.55;-1.742;15.029
"TUCHORAZ";1941-03-15;64.53;2.345;53.716
"TUCHORAZ";1941-04-15;25.29;5.438;9.54
"TUCHORAZ";1941-05-15;109.04;9.116;23.041
"TUCHORAZ";1941-06-15;49;16.292;9.977
"TUCHORAZ";1941-07-15;142.01;18.388;14.337
"TUCHORAZ";1941-08-15;94.89;15.955;10.809
"TUCHORAZ";1941-09-15;127.76;11.962;31.013
"TUCHORAZ";1941-10-15;63.49;7.206;25.713
"TUCHORAZ";1941-11-15;72.21;-0.055;22.691
"TUCHORAZ";1941-12-15;84.41;-1.069;30.043
"TUCHORAZ";1942-01-15;65.59;-10.709;18.491
"TUCHORAZ";1942-02-15;58.36;-6.062;24.586
"TUCHORAZ";1942-03-15;61.32;0.446;149.152
"TUCHORAZ";1942-04-15;133.76;6.794;60.787
"TUCHORAZ";1942-05-15;101.99;12.597;29.621
"TUCHORAZ";1942-06-15;79.34;14.694;21.434
"TUCHORAZ";1942-07-15;58.53;16.836;17.493
"TUCHORAZ";1942-08-15;91.8;18.351;16.633
"TUCHORAZ";1942-09-15;46.45;16.533;13.392
"TUCHORAZ";1942-10-15;117.06;10.645;20.574
"TUCHORAZ";1942-11-15;41.51;1.623;26.286
"TUCHORAZ";1942-12-15;55.12;0.059;34.852
"TUCHORAZ";1943-01-15;27.17;-3.709;18.738
"TUCHORAZ";1943-02-15;29.07;1.41;32.627
"TUCHORAZ";1943-03-15;12.78;4.747;12.822
"TUCHORAZ";1943-04-15;34.49;8.995;12.064
"TUCHORAZ";1943-05-15;103.77;12.14;14.869
"TUCHORAZ";1943-06-15;75.61;14.501;12.229
"TUCHORAZ";1943-07-15;81.49;17.732;10.986
"TUCHORAZ";1943-08-15;47.91;19.153;8.144
"TUCHORAZ";1943-09-15;35.34;14.788;6.95
"TUCHORAZ";1943-10-15;70.42;9.984;6.684
"TUCHORAZ";1943-11-15;27.1;1.529;5.722
"TUCHORAZ";1943-12-15;58.5;-3.242;11.765
"TUCHORAZ";1944-01-15;15.59;0.834;15.884
"TUCHORAZ";1944-02-15;15.12;-2.825;8.705
"TUCHORAZ";1944-03-15;15.13;-0.197;6.888
"TUCHORAZ";1944-04-15;41.06;7.867;6.063
"TUCHORAZ";1944-05-15;38.88;11.695;6.365
"TUCHORAZ";1944-06-15;78.46;14.544;7.317
"TUCHORAZ";1944-07-15;37.18;17.838;4.846
"TUCHORAZ";1944-08-15;86.45;20.125;5.043
"TUCHORAZ";1944-09-15;44.06;13.533;3.798
"TUCHORAZ";1944-10-15;1.88;9.106;3.217
"TUCHORAZ";1944-11-15;35.49;2.471;2.991
"TUCHORAZ";1944-12-15;11.87;-2.77;2.604
"TUCHORAZ";1945-01-15;52.18;-5.87;2.343
"TUCHORAZ";1945-02-15;54.84;2.607;43.996
"TUCHORAZ";1945-03-15;59.88;5.262;16.462
"TUCHORAZ";1945-04-15;37.2;8.217;4.147
"TUCHORAZ";1945-05-15;48.52;13.665;4.207
"TUCHORAZ";1945-06-15;108.59;16.423;6.669
"TUCHORAZ";1945-07-15;138.76;18.361;8.652
"TUCHORAZ";1945-08-15;39.3;17.038;2.807
"TUCHORAZ";1945-09-15;57.39;13.33;2.732
"TUCHORAZ";1945-10-15;87.29;8.53;3.549
"TUCHORAZ";1945-11-15;21.95;2.343;5.26
"TUCHORAZ";1945-12-15;16.3;-0.229;4.271
"TUCHORAZ";1946-01-15;28.12;-4.292;8.235
"TUCHORAZ";1946-02-15;40.66;0.566;35.982
"TUCHORAZ";1946-03-15;34.2;3.969;8.213
"TUCHORAZ";1946-04-15;60.11;10.354;6.278
"TUCHORAZ";1946-05-15;102.08;15.34;9.877
"TUCHORAZ";1946-06-15;55.1;16.001;5.069
"TUCHORAZ";1946-07-15;39.56;19.082;3.52
"TUCHORAZ";1946-08-15;118.15;17.284;4.784
"TUCHORAZ";1946-09-15;51.94;14.41;3.151
"TUCHORAZ";1946-10-15;55.89;5.18;2.95
"TUCHORAZ";1946-11-15;45.87;2.124;7.294
"TUCHORAZ";1946-12-15;32.86;-4.801;9.067
"TUCHORAZ";1947-01-15;21.11;-7.791;5.555
"TUCHORAZ";1947-02-15;53.67;-7.879;5.054
"TUCHORAZ";1947-03-15;14.81;2.517;65.83
"TUCHORAZ";1947-04-15;13.65;9.862;3.977
"TUCHORAZ";1947-05-15;96.43;14.386;7.103
"TUCHORAZ";1947-06-15;79.71;17.519;5.567
"TUCHORAZ";1947-07-15;142.93;19.069;8.241
"TUCHORAZ";1947-08-15;110.13;17.746;6.911
"TUCHORAZ";1947-09-15;38.26;17.048;2.877
"TUCHORAZ";1947-10-15;89.27;6.456;9.746
"TUCHORAZ";1947-11-15;52.76;4.054;21.54
"TUCHORAZ";1947-12-15;28.69;-0.856;9.609
"TUCHORAZ";1948-01-15;25.51;0.402;25.268
"TUCHORAZ";1948-02-15;51.5;-2.155;15.037
"TUCHORAZ";1948-03-15;35.72;4.645;16.479
"TUCHORAZ";1948-04-15;20.49;10.238;7.983
"TUCHORAZ";1948-05-15;27.2;14.236;7.259
"TUCHORAZ";1948-06-15;47.58;15.619;6.736
"TUCHORAZ";1948-07-15;30.92;16.641;5.745
"TUCHORAZ";1948-08-15;8.73;17.082;5.071
"TUCHORAZ";1948-09-15;17.45;14.875;4.566
"TUCHORAZ";1948-10-15;7.13;8.051;4.103
"TUCHORAZ";1948-11-15;18.92;3.082;3.695
"TUCHORAZ";1948-12-15;46.03;-1.227;3.321
"TUCHORAZ";1949-01-15;67.21;-0.974;6.015
"TUCHORAZ";1949-02-15;90.49;0.288;85.583
"TUCHORAZ";1949-03-15;18.6;0.775;4.51
"TUCHORAZ";1949-04-15;19.45;10.012;3.46
"TUCHORAZ";1949-05-15;92.87;13.247;6.446
"TUCHORAZ";1949-06-15;54.11;14.036;3.826
"TUCHORAZ";1949-07-15;80.81;17.576;4.102
"TUCHORAZ";1949-08-15;148.06;16.967;6.274
"TUCHORAZ";1949-09-15;5.95;15.637;1.923
"TUCHORAZ";1949-10-15;41.32;9.418;2.18
"TUCHORAZ";1949-11-15;72.45;2.964;10.161
"TUCHORAZ";1949-12-15;67.95;0.931;30.991
"TUCHORAZ";1950-01-15;19.3;-4.43;9.248
"TUCHORAZ";1950-02-15;21.68;1.041;18.058
"TUCHORAZ";1950-03-15;50.46;4.275;17.039
"TUCHORAZ";1950-04-15;43.8;7.601;7.561
"TUCHORAZ";1950-05-15;107;14.479;12.255
"TUCHORAZ";1950-06-15;99.08;17.867;11.083
"TUCHORAZ";1950-07-15;63.14;18.972;6.572
"TUCHORAZ";1950-08-15;61.14;18.076;5.189
"TUCHORAZ";1950-09-15;28.7;13.484;3.926
"TUCHORAZ";1950-10-15;4.19;6.743;3.402
"TUCHORAZ";1950-11-15;14.03;2.62;3.08
"TUCHORAZ";1950-12-15;11.01;-3.175;2.752
"TUCHORAZ";1951-01-15;51.13;0.215;2.476
"TUCHORAZ";1951-02-15;34.54;1.438;2.776
"TUCHORAZ";1951-03-15;13.34;1.977;2.111
"TUCHORAZ";1951-04-15;44.43;8.085;2.911
"TUCHORAZ";1951-05-15;87.04;11.971;5.577
"TUCHORAZ";1951-06-15;29.27;16.127;1.91
"TUCHORAZ";1951-07-15;146.56;17.695;6.494
"TUCHORAZ";1951-08-15;36.93;18.801;1.729
"TUCHORAZ";1951-09-15;58.13;15.371;1.77
"TUCHORAZ";1951-10-15;51.25;7.409;1.474
"TUCHORAZ";1951-11-15;45.88;5.91;1.583
"TUCHORAZ";1951-12-15;44.15;1.072;12.818
"TUCHORAZ";1952-01-15;32.73;-0.733;7.851
"TUCHORAZ";1952-02-15;14.33;-0.88;5.614
"TUCHORAZ";1952-03-15;55.35;0.681;43.229
"TUCHORAZ";1952-04-15;30.38;11.175;4.411
"TUCHORAZ";1952-05-15;84.02;11.965;6.533
"TUCHORAZ";1952-06-15;103.5;15.71;7.684
"TUCHORAZ";1952-07-15;38.64;19.371;3.406
"TUCHORAZ";1952-08-15;98.38;19.687;4.2
"TUCHORAZ";1952-09-15;12.33;11.477;2.298
"TUCHORAZ";1952-10-15;2.93;7.361;2.047
"TUCHORAZ";1952-11-15;63.28;1.638;2.184
"TUCHORAZ";1952-12-15;42.46;-2.257;3.247
"TUCHORAZ";1953-01-15;36.54;-1.726;8.855
"TUCHORAZ";1953-02-15;34.11;-0.722;10.076
"TUCHORAZ";1953-03-15;58.42;4.391;37.797
"TUCHORAZ";1953-04-15;26.96;9.872;6.017
"TUCHORAZ";1953-05-15;66.66;12.773;6.99
"TUCHORAZ";1953-06-15;73.16;17.144;6.428
"TUCHORAZ";1953-07-15;28.11;19.14;4.252
"TUCHORAZ";1953-08-15;72.83;17.169;4.154
"TUCHORAZ";1953-09-15;78.6;14.664;3.752
"TUCHORAZ";1953-10-15;64.48;10.678;3.689
"TUCHORAZ";1953-11-15;33.74;3.186;3.071
"TUCHORAZ";1953-12-15;31.14;0.459;6.134
"TUCHORAZ";1954-01-15;52.31;-5.949;10.987
"TUCHORAZ";1954-02-15;33.93;-6.64;11.142
"TUCHORAZ";1954-03-15;14.4;4.58;12.621
"TUCHORAZ";1954-04-15;13.08;5.498;6.545
"TUCHORAZ";1954-05-15;53.38;12.453;7.101
"TUCHORAZ";1954-06-15;105.01;17.469;8.863
"TUCHORAZ";1954-07-15;126.64;15.236;9.364
"TUCHORAZ";1954-08-15;34.41;17.423;4.706
"TUCHORAZ";1954-09-15;10.85;14.89;3.825
"TUCHORAZ";1954-10-15;14.22;9.339;3.445
"TUCHORAZ";1954-11-15;66.39;2.043;3.576
"TUCHORAZ";1954-12-15;46.69;1.749;9.948
"TUCHORAZ";1955-01-15;42.15;-3.378;11.595
"TUCHORAZ";1955-02-15;5.26;-2.723;6.476
"TUCHORAZ";1955-03-15;23.99;0.078;15.16
"TUCHORAZ";1955-04-15;58.43;6.143;12.962
"TUCHORAZ";1955-05-15;64.14;11.33;7.816
"TUCHORAZ";1955-06-15;60.17;15.169;6.631
"TUCHORAZ";1955-07-15;182.25;17.547;20.059
"TUCHORAZ";1955-08-15;55.27;17.182;6.365
"TUCHORAZ";1955-09-15;76.01;14.171;6.371
"TUCHORAZ";1955-10-15;54.46;8.274;7.166
"TUCHORAZ";1955-11-15;4.7;2.997;3.579
"TUCHORAZ";1955-12-15;11.75;1.161;3.5
"TUCHORAZ";1956-01-15;33.13;-1.239;8.846
"TUCHORAZ";1956-02-15;34.35;-8.745;4.911
"TUCHORAZ";1956-03-15;36.14;1.117;57.242
"TUCHORAZ";1956-04-15;53.52;5.913;9.787
"TUCHORAZ";1956-05-15;58.16;12.721;6.144
"TUCHORAZ";1956-06-15;55.2;14.107;5.054
"TUCHORAZ";1956-07-15;147.24;17.584;9.618
"TUCHORAZ";1956-08-15;69.06;15.867;5.147
"TUCHORAZ";1956-09-15;78.93;14.718;4.945
"TUCHORAZ";1956-10-15;16.29;8.648;2.543
"TUCHORAZ";1956-11-15;20.78;0.555;2.353
"TUCHORAZ";1956-12-15;68.34;0.271;22.049
"TUCHORAZ";1957-01-15;22.13;-1.4;7.775
"TUCHORAZ";1957-02-15;31.1;2.746;23.41
"TUCHORAZ";1957-03-15;28.07;5.475;5.058
"TUCHORAZ";1957-04-15;62.72;7.875;10.086
"TUCHORAZ";1957-05-15;26.9;10.288;4.618
"TUCHORAZ";1957-06-15;166.7;17.975;14.732
"TUCHORAZ";1957-07-15;30.68;18.524;4.026
"TUCHORAZ";1957-08-15;82.36;15.672;4.812
"TUCHORAZ";1957-09-15;25.63;12.052;2.952
"TUCHORAZ";1957-10-15;139.39;8.436;21.678
"TUCHORAZ";1957-11-15;17.87;4.309;7.112
"TUCHORAZ";1957-12-15;61.02;-1.101;16.014
"TUCHORAZ";1958-01-15;28.37;-2.25;13.535
"TUCHORAZ";1958-02-15;43.96;1.213;43.205
"TUCHORAZ";1958-03-15;68.04;-1.29;20.404
"TUCHORAZ";1958-04-15;28.44;4.958;12.272
"TUCHORAZ";1958-05-15;28.16;14.89;11.519
"TUCHORAZ";1958-06-15;41.33;15.021;10.454
"TUCHORAZ";1958-07-15;224.18;17.843;29.225
"TUCHORAZ";1958-08-15;69.09;17.32;12.461
"TUCHORAZ";1958-09-15;64.22;14.404;10.478
"TUCHORAZ";1958-10-15;5.07;9.326;7.774
"TUCHORAZ";1958-11-15;43.16;4.361;7.653
"TUCHORAZ";1958-12-15;39.92;0.811;17.341
"TUCHORAZ";1959-01-15;47.5;-1.151;15.847
"TUCHORAZ";1959-02-15;56.69;-2.133;20.412
"TUCHORAZ";1959-03-15;51.26;5.363;34.526
"TUCHORAZ";1959-04-15;42.66;9.45;12.668
"TUCHORAZ";1959-05-15;102.83;12.892;15.939
"TUCHORAZ";1959-06-15;129.34;16.412;22.44
"TUCHORAZ";1959-07-15;133.66;18.97;20.457
"TUCHORAZ";1959-08-15;74.51;17.627;11.421
"TUCHORAZ";1959-09-15;67.05;12.861;9.362
"TUCHORAZ";1959-10-15;75.41;8.148;23.069
"TUCHORAZ";1959-11-15;23.95;3.11;13.845
"TUCHORAZ";1959-12-15;30.58;1.121;18.71
"TUCHORAZ";1960-01-15;23.11;-2.67;12.438
"TUCHORAZ";1960-02-15;10.42;-1.877;10.069
"TUCHORAZ";1960-03-15;12.6;3.101;8.525
"TUCHORAZ";1960-04-15;36.93;7.258;8.491
"TUCHORAZ";1960-05-15;65.22;12.862;9.185
"TUCHORAZ";1960-06-15;67.52;16.273;8.135
"TUCHORAZ";1960-07-15;92.3;16.111;7.948
"TUCHORAZ";1960-08-15;57.27;17.217;5.799
"TUCHORAZ";1960-09-15;4.85;13.052;4.527
"TUCHORAZ";1960-10-15;10.94;9.045;4.081
"TUCHORAZ";1960-11-15;15.75;4.884;3.682
"TUCHORAZ";1960-12-15;51.46;0.909;3.561
"TUCHORAZ";1961-01-15;14.85;-2.599;2.964
"TUCHORAZ";1961-02-15;38.91;2.606;2.667
"TUCHORAZ";1961-03-15;40.14;5.963;6.647
"TUCHORAZ";1961-04-15;78.36;11.322;11.334
"TUCHORAZ";1961-05-15;104.48;10.679;18.956
"TUCHORAZ";1961-06-15;75.72;16.724;7.349
"TUCHORAZ";1961-07-15;71.64;15.931;5.625
"TUCHORAZ";1961-08-15;73.7;16.057;4.724
"TUCHORAZ";1961-09-15;33.24;15.513;3.106
"TUCHORAZ";1961-10-15;53.68;9.761;3.066
"TUCHORAZ";1961-11-15;35.37;2.665;2.685
"TUCHORAZ";1961-12-15;30.13;-2.429;2.835
"TUCHORAZ";1962-01-15;26.41;-0.32;6.482
"TUCHORAZ";1962-02-15;41.62;-1.187;10.894
"TUCHORAZ";1962-03-15;37.82;-0.303;11.093
"TUCHORAZ";1962-04-15;44.62;9.277;7.394
"TUCHORAZ";1962-05-15;102.67;10.4;22.309
"TUCHORAZ";1962-06-15;17.77;14.835;7.382
"TUCHORAZ";1962-07-15;97.65;15.571;8.989
"TUCHORAZ";1962-08-15;44.18;17.171;6.295
"TUCHORAZ";1962-09-15;46.93;12.722;5.559
"TUCHORAZ";1962-10-15;24.13;7.74;4.791
"TUCHORAZ";1962-11-15;27.71;2.59;4.341
"TUCHORAZ";1962-12-15;25.14;-5.132;3.816
"TUCHORAZ";1963-01-15;20.12;-8.2;3.433
"TUCHORAZ";1963-02-15;18.82;-6.357;3.089
"TUCHORAZ";1963-03-15;33.34;1.48;20.524
"TUCHORAZ";1963-04-15;21.21;8.665;2.772
"TUCHORAZ";1963-05-15;59.61;12.58;3.811
"TUCHORAZ";1963-06-15;142.48;16.555;8.812
"TUCHORAZ";1963-07-15;30.92;18.893;2.29
"TUCHORAZ";1963-08-15;60.08;17.258;2.364
"TUCHORAZ";1963-09-15;58.99;14.183;1.963
"TUCHORAZ";1963-10-15;15.64;8.032;1.361
"TUCHORAZ";1963-11-15;39.41;6.737;1.386
"TUCHORAZ";1963-12-15;6.86;-5.387;1.074
"TUCHORAZ";1964-01-15;18.6;-5.881;0.967
"TUCHORAZ";1964-02-15;22.65;-1.772;0.87
"TUCHORAZ";1964-03-15;39.02;-0.76;3.552
"TUCHORAZ";1964-04-15;40.79;8.956;1.773
"TUCHORAZ";1964-05-15;63.58;13.76;4.028
"TUCHORAZ";1964-06-15;97.32;18.136;5.653
"TUCHORAZ";1964-07-15;28.25;18.782;1.57
"TUCHORAZ";1964-08-15;128.61;15.64;3.491
"TUCHORAZ";1964-09-15;24.46;13.19;1.264
"TUCHORAZ";1964-10-15;115.67;6.975;17.831
"TUCHORAZ";1964-11-15;45.37;3.95;18.179
"TUCHORAZ";1964-12-15;25.54;-0.88;8.618
"TUCHORAZ";1965-01-15;47.04;0.269;46.371
"TUCHORAZ";1965-02-15;33.02;-3.348;11.17
"TUCHORAZ";1965-03-15;53.9;1.042;43.475
"TUCHORAZ";1965-04-15;89.77;6.886;28.021
"TUCHORAZ";1965-05-15;168.35;10.788;57.273
"TUCHORAZ";1965-06-15;85.76;15.775;15.596
"TUCHORAZ";1965-07-15;101.19;16.039;14.897
"TUCHORAZ";1965-08-15;80.38;15.647;11.817
"TUCHORAZ";1965-09-15;38.73;12.881;8.713
"TUCHORAZ";1965-10-15;9.36;6.689;7.349
"TUCHORAZ";1965-11-15;56.86;-0.047;6.586
"TUCHORAZ";1965-12-15;67.52;1.869;63.009
"TUCHORAZ";1966-01-15;26.7;-5.115;10.839
"TUCHORAZ";1966-02-15;49.96;3.67;42.566
"TUCHORAZ";1966-03-15;50.29;2.879;19.218
"TUCHORAZ";1966-04-15;55.34;9.557;8.934
"TUCHORAZ";1966-05-15;70.19;12.949;9.266
"TUCHORAZ";1966-06-15;85.04;17.045;9.212
"TUCHORAZ";1966-07-15;136.52;16.408;11.782
"TUCHORAZ";1966-08-15;179.83;15.745;44.517
"TUCHORAZ";1966-09-15;26.91;12.856;7.747
"TUCHORAZ";1966-10-15;53.97;11.499;7.893
"TUCHORAZ";1966-11-15;28.86;1.923;11.732
"TUCHORAZ";1966-12-15;64.48;0.698;33.163
"TUCHORAZ";1967-01-15;35.66;-1.899;15.214
"TUCHORAZ";1967-02-15;34.36;1.596;33.755
"TUCHORAZ";1967-03-15;33.42;4.819;11.989
"TUCHORAZ";1967-04-15;41.22;7.086;9.622
"TUCHORAZ";1967-05-15;171.42;12.926;51.045
"TUCHORAZ";1967-06-15;63.83;15.621;12.874
"TUCHORAZ";1967-07-15;62.17;19.076;10.891
"TUCHORAZ";1967-08-15;59.43;16.967;9.194
"TUCHORAZ";1967-09-15;127.16;14.195;10.028
"TUCHORAZ";1967-10-15;25.07;10.96;7.168
"TUCHORAZ";1967-11-15;27.24;2.686;6.51
"TUCHORAZ";1967-12-15;69.33;-0.595;18.686
"TUCHORAZ";1968-01-15;56.65;-2.884;21.226
"TUCHORAZ";1968-02-15;25.76;0.272;30.039
"TUCHORAZ";1968-03-15;34.32;4.182;15.834
"TUCHORAZ";1968-04-15;41.94;9.121;12.275
"TUCHORAZ";1968-05-15;67.81;11.558;12.501
"TUCHORAZ";1968-06-15;94.54;16.7;13.099
"TUCHORAZ";1968-07-15;61.2;16.794;9.554
"TUCHORAZ";1968-08-15;132.76;16.271;11.323
"TUCHORAZ";1968-09-15;42.74;13.044;7.435
"TUCHORAZ";1968-10-15;36.92;9.057;6.484
"TUCHORAZ";1968-11-15;62.43;3.222;16.573
"TUCHORAZ";1968-12-15;21.96;-3.109;10.203
"TUCHORAZ";1969-01-15;35.15;-2.377;13.667
"TUCHORAZ";1969-02-15;36.41;-2.477;15.546
"TUCHORAZ";1969-03-15;51.95;0.144;47.817
"TUCHORAZ";1969-04-15;40.14;7.207;10.482
"TUCHORAZ";1969-05-15;59.28;14.736;10.513
"TUCHORAZ";1969-06-15;89.56;15.68;10.74
"TUCHORAZ";1969-07-15;32.19;18.744;7.255
"TUCHORAZ";1969-08-15;48.12;16.355;6.54
"TUCHORAZ";1969-09-15;7.84;13.74;5.615
"TUCHORAZ";1969-10-15;14.67;8.959;5.058
"TUCHORAZ";1969-11-15;54.12;4.703;4.672
"TUCHORAZ";1969-12-15;28.32;-6.708;4.086
"TUCHORAZ";1970-01-15;13.19;-3.803;3.676
"TUCHORAZ";1970-02-15;85.04;-1.829;17.361
